row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,principal_diagnosis_code,diagnosis_description,diagnosis_version,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
6363678,2019,011,Big Stone,MEDICARE,5,75 years and older,F,37,M17,Osteoarthritis of knee,0,292,434,"$73,246.50","$1,979.63",$312.07,"$61,209.11","$1,654.30",$238.84,"$12,037.39",$325.33,$53.12
6368694,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,110,Z38,Liveborn infants according to place of birth and type of del,0,"1,107",661,"$939,188.23","$8,538.07","$1,477.97","$939,188.23","$8,538.07","$1,477.97",$0.00,$0.00,$0.00
6370734,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,203,M54,Dorsalgia,0,"1,408","2,199","$96,711.93",$476.41,$198.62,"$95,176.10",$468.84,$198.62,"$1,535.83",$7.56,$0.00
6372606,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,16,E78,Disorders of lipoprotein metabolism and other lipidemias,0,76,192,$228.95,$14.30,$0.00,$228.95,$14.30,$0.00,$0.00,$0.00,$0.00
6376470,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,F,83,I51,Complications and ill-defined descriptions of heart disease,0,126,986,"$5,961.25",$71.82,$27.10,"$4,558.04",$54.91,$21.99,"$1,403.21",$16.90,$3.23
6377646,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,M,141,R91,Abnormal findings on diagnostic imaging of lung,0,450,"1,593","$31,356.34",$222.38,$44.92,"$24,769.48",$175.67,$33.31,"$6,586.86",$46.71,$5.49
6379230,2019,013,Blue Earth,MEDICARE,5,75 years and older,M,50,R97,Abnormal tumor markers,0,227,599,"$12,545.71",$250.91,$99.76,"$10,522.41",$210.44,$74.10,"$2,023.30",$40.46,$10.04
6383238,2019,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,J20,Acute bronchitis,0,38,127,$706.37,$64.21,$61.47,$687.97,$62.54,$58.47,$18.40,$1.67,$0.00
6388038,2019,015,Brown,MEDICARE,4,65 - 74 years,F,276,Z01,"Encntr for oth sp exam w/o complaint, suspected or reprtd dx",0,"1,426","3,309","$75,362.35",$273.05,$154.03,"$62,010.64",$224.67,$133.08,"$13,351.71",$48.37,$19.25
6389742,2019,015,Brown,MEDICARE,5,75 years and older,M,178,I25,Chronic ischemic heart disease,0,"1,618","2,066","$238,451.35","$1,339.61",$238.95,"$197,175.07","$1,107.72",$196.37,"$41,276.28",$231.88,$28.47
6392310,2019,017,Carlton,COMMERCIAL,3,45 - 64 years,F,34,J06,Acute upper resp infections of multiple and unsp sites,0,101,401,"$12,670.37",$372.65,$165.49,"$9,916.21",$291.65,$87.67,"$2,754.16",$81.00,$34.52
6395742,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,14,O47,False labor,0,118,153,"$8,877.27",$634.09,$355.22,"$8,877.27",$634.09,$355.22,$0.00,$0.00,$0.00
6462006,2019,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,12,F78,Other intellectual disabilities,0,"3,453",141,"$256,896.94","$21,408.07","$20,644.40","$256,896.94","$21,408.07","$20,644.40",$0.00,$0.00,$0.00
6463758,2019,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,58,M47,Spondylosis,0,289,646,"$23,336.89",$402.36,$134.26,"$23,187.25",$399.78,$134.26,$149.64,$2.58,$0.00
6465822,2019,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,17,D64,Other anemias,0,140,191,"$5,283.29",$310.78,$185.52,"$5,280.29",$310.60,$185.52,$3.00,$0.17,$0.00
6469470,2019,027,Clay,MEDICARE,3,45 - 64 years,M,11,I69,Sequelae of cerebrovascular disease,0,169,127,"$24,080.74","$2,189.15",$191.27,"$21,935.34","$1,994.12",$155.85,"$2,145.40",$195.03,$30.00
6470838,2019,027,Clay,MEDICARE,4,65 - 74 years,M,13,E86,Volume depletion,0,158,143,"$15,226.29","$1,171.25",$298.19,"$13,796.32","$1,061.25",$237.58,"$1,429.97",$109.99,$33.44
6472374,2019,027,Clay,MEDICARE,5,75 years and older,M,16,D23,Other benign neoplasms of skin,0,36,192,"$1,543.52",$96.47,$79.47,"$1,210.56",$75.66,$58.21,$332.96,$20.81,$17.52
6476526,2019,029,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,99,H52,Disorders of refraction and accommodation,0,450,"1,156","$15,449.93",$156.05,$154.34,"$14,941.13",$150.92,$138.65,$508.80,$5.13,$0.00
6282816,2019,001,Aitkin,COMMERCIAL,2,19 - 44 years,F,14,F43,"Reaction to severe stress, and adjustment disorders",0,163,150,"$15,234.97","$1,088.21",$577.98,"$13,654.84",$975.34,$410.97,"$1,580.13",$112.86,$7.50
6287256,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,58,Z79,Long term (current) drug therapy,0,355,689,"$17,878.40",$308.24,$152.10,"$17,364.20",$299.38,$151.48,$514.20,$8.86,$0.00
6291576,2019,001,Aitkin,MEDICARE,5,75 years and older,F,21,K22,Other diseases of esophagus,0,211,252,"$49,040.69","$2,335.27","$1,938.78","$34,132.36","$1,625.35","$1,121.25","$14,908.33",$709.92,$100.00
6293328,2019,003,Anoka,COMMERCIAL,1,18 years and under,F,107,S06,Intracranial injury,0,424,"1,231","$99,382.21",$928.80,$562.88,"$66,076.86",$617.54,$242.87,"$33,305.35",$311.26,$113.00
6294528,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,F,"2,386",F41,Other anxiety disorders,0,"12,404","27,270","$1,784,808.38",$748.03,$340.03,"$1,264,484.90",$529.96,$219.81,"$520,323.48",$218.07,$90.00
6295872,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,M,31,L05,Pilonidal cyst and sinus,0,187,342,"$61,120.11","$1,971.61",$474.15,"$33,934.49","$1,094.66",$134.35,"$27,185.62",$876.95,$282.87
6296976,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,399,M51,"Thoracic, thoracolum, and lumbosacral intvrt disc disorders",0,"1,954","4,658","$1,213,270.79","$3,040.77",$628.60,"$1,105,762.23","$2,771.33",$407.68,"$107,508.56",$269.44,$42.03
6298128,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,M,171,R09,Oth symptoms and signs involving the circ and resp sys,0,449,"1,986","$94,416.82",$552.14,$293.00,"$64,624.27",$377.91,$178.65,"$29,792.55",$174.22,$30.00
6299688,2019,003,Anoka,COMMERCIAL,4,65 - 74 years,M,38,Z96,Presence of other functional implants,0,162,456,"$9,157.77",$240.99,$119.32,"$7,656.54",$201.48,$80.93,"$1,501.23",$39.50,$0.00
6301896,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,155,E66,Overweight and obesity,0,"1,098","1,773","$44,009.53",$283.93,$89.92,"$44,009.53",$283.93,$89.92,$0.00,$0.00,$0.00
6303216,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,148,K04,Diseases of pulp and periapical tissues,0,503,"1,645","$34,889.09",$235.73,$123.60,"$34,378.96",$232.29,$122.32,$510.13,$3.44,$0.00
6304080,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,24,F06,Other mental disorders due to known physiological condition,0,171,279,"$21,840.13",$910.00,$234.07,"$21,840.13",$910.00,$234.07,$0.00,$0.00,$0.00
6305424,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,102,K29,Gastritis and duodenitis,0,710,"1,189","$73,755.16",$723.08,$161.16,"$73,275.16",$718.38,$155.50,$480.00,$4.70,$0.00
6306408,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,123,J06,Acute upper resp infections of multiple and unsp sites,0,351,"1,364","$28,941.23",$235.29,$81.47,"$28,213.21",$229.37,$75.96,$728.02,$5.91,$0.00
6308520,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,16,Z87,Personal history of other diseases and conditions,0,111,178,"$14,988.12",$936.75,$738.96,"$14,923.12",$932.69,$738.96,$65.00,$4.06,$0.00
6310872,2019,003,Anoka,MEDICARE,3,45 - 64 years,F,30,I34,Nonrheumatic mitral valve disorders,0,97,353,"$23,629.05",$787.63,$73.92,"$22,543.66",$751.45,$59.12,"$1,085.39",$36.17,$14.80
6312192,2019,003,Anoka,MEDICARE,3,45 - 64 years,M,329,R07,Pain in throat and chest,0,"3,851","3,863","$338,430.77","$1,028.66",$298.07,"$277,747.06",$844.21,$228.47,"$60,683.71",$184.44,$59.46
6282734,2019,001,Aitkin,COMMERCIAL,1,18 years and under,M,87,Z23,Encounter for immunization,0,341,"1,001","$20,186.14",$232.02,$71.52,"$20,034.82",$230.28,$70.70,$151.32,$1.73,$0.00
6289478,2019,001,Aitkin,MEDICARE,3,45 - 64 years,M,16,F33,"Major depressive disorder, recurrent",0,64,186,"$5,692.07",$355.75,$220.28,"$4,182.88",$261.43,$178.28,"$1,509.19",$94.32,$42.65
6291566,2019,001,Aitkin,MEDICARE,5,75 years and older,F,70,J98,Other respiratory disorders,0,129,807,"$5,738.09",$81.97,$11.93,"$5,076.36",$72.51,$10.76,$661.73,$9.45,$0.00
6293174,2019,003,Anoka,COMMERCIAL,1,18 years and under,F,91,P59,Neonatal jaundice from other and unspecified causes,0,446,569,"$30,961.95",$340.24,$223.58,"$23,875.06",$262.36,$111.44,"$7,086.89",$77.87,$14.30
6294614,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,F,65,H40,Glaucoma,0,215,758,"$20,015.26",$307.92,$230.86,"$11,275.45",$173.46,$106.10,"$8,739.81",$134.45,$53.93
6295790,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,M,12,J36,Peritonsillar abscess,0,118,131,"$45,461.62","$3,788.46","$2,120.63","$23,597.72","$1,966.47",$613.83,"$21,863.90","$1,821.99",$978.15
6296846,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,60,K51,Ulcerative colitis,0,418,704,"$229,403.88","$3,823.39",$346.55,"$213,454.73","$3,557.57",$236.92,"$15,949.15",$265.81,$37.50
6298022,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,M,330,M75,Shoulder lesions,0,"2,208","3,877","$812,880.94","$2,463.27",$568.69,"$697,529.68","$2,113.72",$382.66,"$115,351.26",$349.54,$120.00
6300086,2019,003,Anoka,COMMERCIAL,5,75 years and older,F,11,R29,Oth symptoms and signs involving the nervous and ms systems,0,22,118,$491.29,$44.66,$30.81,$426.29,$38.75,$22.89,$65.00,$5.90,$0.00
6301526,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,22,R48,"Dyslexia and oth symbolic dysfunctions, NEC",0,612,261,"$40,975.27","$1,862.51","$1,444.55","$40,975.27","$1,862.51","$1,444.55",$0.00,$0.00,$0.00
6302894,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,117,E04,Other nontoxic goiter,0,650,"1,268","$60,152.79",$514.12,$140.87,"$59,056.82",$504.75,$132.43,"$1,095.97",$9.36,$0.00
6304118,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,91,F60,Specific personality disorders,0,"1,991","1,019","$276,424.39","$3,037.63",$836.56,"$276,277.19","$3,036.01",$836.56,$147.20,$1.61,$0.00
6305318,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,15,I44,Atrioventricular and left bundle-branch block,0,61,151,"$35,279.05","$2,351.93",$6.32,"$35,273.05","$2,351.53",$6.32,$6.00,$0.40,$0.00
6306350,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,58,I21,Acute myocardial infarction,0,"1,014",614,"$430,226.18","$7,417.69",$587.71,"$419,146.18","$7,226.65",$548.84,"$11,080.00",$191.03,$0.00
6307526,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,18,B35,Dermatophytosis,0,38,215,$902.15,$50.11,$1.14,$902.15,$50.11,$1.14,$0.00,$0.00,$0.00
6310622,2019,003,Anoka,MEDICARE,3,45 - 64 years,F,61,D48,Neoplasm of uncertain behavior of other and unsp sites,0,185,703,"$14,619.39",$239.66,$162.55,"$11,695.97",$191.73,$148.89,"$2,923.42",$47.92,$25.00
6311870,2019,003,Anoka,MEDICARE,3,45 - 64 years,M,24,I45,Other conduction disorders,0,57,285,"$12,225.75",$509.40,$12.72,"$11,867.50",$494.47,$9.09,$358.25,$14.92,$1.69
6312926,2019,003,Anoka,MEDICARE,4,65 - 74 years,F,34,J10,Influenza due to other identified influenza virus,0,275,408,"$66,784.44","$1,964.24",$152.26,"$61,357.14","$1,804.62",$120.89,"$5,427.30",$159.62,$50.00
6313910,2019,003,Anoka,MEDICARE,4,65 - 74 years,M,134,I11,Hypertensive heart disease,0,951,"1,568","$297,535.40","$2,220.41",$203.51,"$271,602.76","$2,026.88",$165.96,"$25,932.64",$193.52,$25.00
6314846,2019,003,Anoka,MEDICARE,5,75 years and older,F,97,G40,Epilepsy and recurrent seizures,0,938,"1,126","$230,571.66","$2,377.02",$211.82,"$219,598.73","$2,263.90",$176.82,"$10,972.93",$113.12,$21.71
6315854,2019,003,Anoka,MEDICARE,5,75 years and older,M,167,F41,Other anxiety disorders,0,547,"1,924","$48,391.17",$289.76,$140.00,"$42,448.32",$254.18,$124.73,"$5,942.85",$35.58,$20.00
6318590,2019,005,Becker,COMMERCIAL,3,45 - 64 years,F,11,J22,Unspecified acute lower respiratory infection,0,22,129,"$2,281.77",$207.43,$157.33,"$1,606.64",$146.05,$118.64,$675.13,$61.37,$0.00
6321278,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,24,J40,"Bronchitis, not specified as acute or chronic",0,97,287,"$5,824.53",$242.68,$85.65,"$5,824.53",$242.68,$85.65,$0.00,$0.00,$0.00
6323654,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,39,R42,Dizziness and giddiness,0,192,446,"$10,906.95",$279.66,$134.36,"$10,621.02",$272.33,$134.36,$285.93,$7.33,$0.00
6313296,2019,003,Anoka,MEDICARE,4,65 - 74 years,F,215,R55,Syncope and collapse,0,"2,433","2,526","$293,645.74","$1,365.79",$510.92,"$253,832.16","$1,180.61",$407.80,"$39,813.58",$185.17,$90.00
6314304,2019,003,Anoka,MEDICARE,4,65 - 74 years,M,181,R22,"Localized swelling, mass and lump of skin, subcu",0,600,"2,139","$45,366.23",$250.64,$113.62,"$37,546.58",$207.43,$95.16,"$7,819.65",$43.20,$16.70
6315144,2019,003,Anoka,MEDICARE,5,75 years and older,F,13,L56,Other acute skin changes due to ultraviolet radiation,0,21,156,"$1,481.27",$113.94,$73.74,"$1,316.35",$101.25,$72.65,$164.92,$12.68,$12.94
6316080,2019,003,Anoka,MEDICARE,5,75 years and older,M,112,J45,Asthma,0,607,"1,329","$84,756.61",$756.75,$138.33,"$70,214.76",$626.91,$116.14,"$14,541.85",$129.83,$21.71
6318144,2019,005,Becker,COMMERCIAL,2,19 - 44 years,M,11,N50,Other and unspecified disorders of male genital organs,0,63,120,"$18,254.81","$1,659.52",$370.12,"$11,284.98","$1,025.90",$17.85,"$6,969.83",$633.62,$334.89
6321312,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,46,K59,Other functional intestinal disorders,0,119,515,"$13,047.20",$283.63,$228.72,"$13,047.20",$283.63,$228.72,$0.00,$0.00,$0.00
6323352,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,16,I48,Atrial fibrillation and flutter,0,262,190,"$34,431.00","$2,151.93",$147.54,"$34,118.16","$2,132.38",$147.54,$312.84,$19.55,$0.00
6327624,2019,005,Becker,MEDICARE,4,65 - 74 years,F,12,D18,"Hemangioma and lymphangioma, any site",0,44,144,"$4,205.55",$350.46,$164.11,"$3,299.62",$274.96,$135.31,$905.93,$75.49,$28.80
6329208,2019,005,Becker,MEDICARE,5,75 years and older,F,74,D64,Other anemias,0,560,831,"$39,449.38",$533.09,$70.41,"$33,853.89",$457.48,$62.54,"$5,595.49",$75.61,$0.00
6288978,2019,001,Aitkin,MEDICARE,3,45 - 64 years,F,15,G43,Migraine,0,62,180,"$13,444.11",$896.27,$229.74,"$10,448.30",$696.55,$195.36,"$2,995.81",$199.72,$42.00
6290826,2019,001,Aitkin,MEDICARE,4,65 - 74 years,M,22,I42,Cardiomyopathy,0,83,258,"$11,138.31",$506.28,$201.66,"$8,425.17",$382.96,$181.66,"$2,713.14",$123.32,$21.68
6292602,2019,001,Aitkin,MEDICARE,5,75 years and older,M,129,Z79,Long term (current) drug therapy,0,"1,280","1,488","$40,806.57",$316.33,$181.84,"$37,631.40",$291.71,$179.79,"$3,175.17",$24.61,$0.00
6293946,2019,003,Anoka,COMMERCIAL,1,18 years and under,M,46,N47,Disorders of prepuce,0,131,476,"$39,947.48",$868.42,$259.23,"$34,545.02",$750.97,$181.64,"$5,402.46",$117.44,$32.50
6294978,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,F,48,N85,"Other noninflammatory disorders of uterus, except cervix",0,262,562,"$88,467.80","$1,843.07",$252.08,"$76,846.25","$1,600.96",$153.76,"$11,621.55",$242.11,$0.00
6296106,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,M,285,R53,Malaise and fatigue,0,"1,514","3,255","$104,270.54",$365.86,$259.46,"$69,126.20",$242.54,$93.92,"$35,144.34",$123.31,$25.00
6297162,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,375,R51,Headache,0,"1,971","4,385","$333,424.59",$889.13,$448.29,"$246,297.07",$656.79,$265.70,"$87,127.52",$232.34,$40.00
6298266,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,M,164,S83,Dislocation and sprain of joints and ligaments of knee,0,646,"1,947","$330,183.60","$2,013.31",$858.85,"$258,187.73","$1,574.31",$698.73,"$71,995.87",$438.99,$138.15
6301290,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,30,N13,Obstructive and reflux uropathy,0,162,347,"$9,580.31",$319.34,$117.30,"$9,580.31",$319.34,$117.30,$0.00,$0.00,$0.00
6302706,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,77,Z79,Long term (current) drug therapy,0,380,905,"$6,558.57",$85.17,$59.54,"$6,558.57",$85.17,$59.54,$0.00,$0.00,$0.00
6303714,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,75,S60,"Superficial injury of wrist, hand and fingers",0,206,843,"$14,094.95",$187.93,$79.87,"$13,790.08",$183.86,$76.06,$304.87,$4.06,$0.00
6305154,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,450,F32,"Major depressive disorder, single episode",0,"14,341","5,206","$1,181,372.29","$2,625.27",$238.59,"$1,180,988.79","$2,624.41",$238.59,$383.50,$0.85,$0.00
6306210,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,28,F40,Phobic anxiety disorders,0,111,331,"$14,912.75",$532.59,$132.13,"$14,656.35",$523.44,$132.13,$256.40,$9.15,$0.00
6308130,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,26,G31,"Oth degenerative diseases of nervous system, NEC",0,690,261,"$122,984.69","$4,730.18",$10.40,"$122,874.69","$4,725.94",$10.40,$110.00,$4.23,$0.00
6310866,2019,003,Anoka,MEDICARE,3,45 - 64 years,F,174,I25,Chronic ischemic heart disease,0,"2,128","2,069","$489,514.98","$2,813.30",$186.96,"$445,859.48","$2,562.41",$146.35,"$43,655.50",$250.89,$32.89
6287067,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,60,M99,"Biomechanical lesions, not elsewhere classified",0,341,665,"$15,266.48",$254.44,$115.24,"$12,200.47",$203.34,$72.31,"$3,066.01",$51.10,$12.00
6291651,2019,001,Aitkin,MEDICARE,5,75 years and older,F,12,L97,"Non-pressure chronic ulcer of lower limb, NEC",0,86,144,"$9,649.80",$804.15,$335.97,"$8,512.58",$709.38,$215.41,"$1,137.22",$94.76,$3.80
6293331,2019,003,Anoka,COMMERCIAL,1,18 years and under,F,15,S13,Dislocation and sprain of joints and ligaments at neck level,0,87,180,"$3,925.16",$261.67,$167.20,"$2,488.17",$165.87,$70.03,"$1,436.99",$95.79,$39.54
6294675,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,F,33,I47,Paroxysmal tachycardia,0,211,385,"$160,667.91","$4,868.72",$409.55,"$153,280.10","$4,644.85",$249.63,"$7,387.81",$223.87,$31.50
6295995,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,M,15,N30,Cystitis,0,93,176,"$16,264.21","$1,084.28",$259.46,"$11,200.36",$746.69,$158.52,"$5,063.85",$337.59,$31.53
6297123,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,41,R04,Hemorrhage from respiratory passages,0,159,467,"$31,321.43",$763.93,$439.78,"$23,484.39",$572.79,$194.49,"$7,837.04",$191.14,$12.52
6298035,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,M,38,M94,Other disorders of cartilage,0,76,450,"$20,986.21",$552.26,$342.50,"$10,878.10",$286.26,$132.18,"$10,108.11",$266.00,$178.38
6300843,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,15,D70,Neutropenia,0,128,168,"$4,795.59",$319.70,$93.53,"$4,795.59",$319.70,$93.53,$0.00,$0.00,$0.00
6283950,2019,001,Aitkin,COMMERCIAL,3,45 - 64 years,F,19,Z98,Other postprocedural states,0,76,220,"$9,360.21",$492.64,$130.56,"$5,022.71",$264.35,$87.53,"$4,337.50",$228.28,$0.00
6287694,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,31,R91,Abnormal findings on diagnostic imaging of lung,0,93,365,"$5,806.78",$187.31,$45.43,"$5,563.78",$179.47,$45.43,$243.00,$7.83,$0.00
6291030,2019,001,Aitkin,MEDICARE,4,65 - 74 years,M,151,M99,"Biomechanical lesions, not elsewhere classified",0,968,"1,801","$23,836.79",$157.85,$82.18,"$16,780.29",$111.12,$44.68,"$7,056.50",$46.73,$16.60
6292614,2019,001,Aitkin,MEDICARE,5,75 years and older,M,95,Z96,Presence of other functional implants,0,298,"1,128","$19,684.19",$207.20,$126.20,"$14,439.19",$151.99,$98.69,"$5,245.00",$55.21,$21.71
6293862,2019,003,Anoka,COMMERCIAL,1,18 years and under,M,13,L74,Eccrine sweat disorders,0,29,151,"$99,456.63","$7,650.51",$175.82,"$87,689.56","$6,745.35",$147.56,"$11,767.07",$905.15,$50.00
6295206,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,F,47,S29,Other and unspecified injuries of thorax,0,201,556,"$26,179.86",$557.01,$237.42,"$17,894.73",$380.73,$31.40,"$8,285.13",$176.27,$60.73
6296454,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,48,D24,Benign neoplasm of breast,0,188,564,"$60,157.80","$1,253.28",$326.39,"$50,030.13","$1,042.29",$225.25,"$10,127.67",$210.99,$21.82
6297342,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,12,Z41,Encntr for proc for purposes oth than remedying health state,0,25,142,"$1,361.73",$113.47,$47.97,"$1,361.73",$113.47,$47.97,$0.00,$0.00,$0.00
6298494,2019,003,Anoka,COMMERCIAL,4,65 - 74 years,F,14,E83,Disorders of mineral metabolism,0,56,168,"$2,024.73",$144.62,$0.00,"$1,719.24",$122.80,$0.00,$305.49,$21.82,$0.00
6300870,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,14,E28,Ovarian dysfunction,0,61,158,"$2,064.70",$147.47,$127.45,"$2,064.70",$147.47,$127.45,$0.00,$0.00,$0.00
6302166,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,27,K37,Unspecified appendicitis,0,91,298,"$11,160.87",$413.36,$270.90,"$11,160.87",$413.36,$270.90,$0.00,$0.00,$0.00
6303270,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,18,K86,Other diseases of pancreas,0,332,206,"$49,327.64","$2,740.42",$273.08,"$49,257.64","$2,736.53",$273.08,$70.00,$3.88,$0.00
6285792,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,20,G47,Sleep disorders,0,200,231,"$16,075.34",$803.76,$344.35,"$16,013.34",$800.66,$344.35,$62.00,$3.10,$0.00
6290376,2019,001,Aitkin,MEDICARE,4,65 - 74 years,F,40,N30,Cystitis,0,270,479,"$16,041.36",$401.03,$260.25,"$13,124.41",$328.11,$217.57,"$2,916.95",$72.92,$24.21
6292896,2019,003,Anoka,COMMERCIAL,1,18 years and under,F,68,J00,Acute nasopharyngitis [common cold],0,132,755,"$11,815.50",$173.75,$175.82,"$7,459.35",$109.69,$104.66,"$4,356.15",$64.06,$30.00
6294168,2019,003,Anoka,COMMERCIAL,1,18 years and under,M,66,S42,Fracture of shoulder and upper arm,0,557,750,"$146,271.28","$2,216.23","$1,099.51","$101,379.71","$1,536.05",$361.99,"$44,891.57",$680.17,$277.90
7115258,2019,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,K60,Fissure and fistula of anal and rectal regions,0,60,127,"$7,209.80",$655.43,$177.72,"$7,113.60",$646.69,$177.72,$96.20,$8.74,$3.00
7117178,2019,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,15,R14,Flatulence and related conditions,0,44,180,"$1,916.98",$127.79,$115.80,"$1,882.98",$125.53,$107.14,$34.00,$2.26,$0.00
7120610,2019,141,Sherburne,MEDICARE,3,45 - 64 years,F,15,K56,Paralytic ileus and intestinal obstruction without hernia,0,291,168,"$72,867.97","$4,857.86","$1,477.51","$63,531.46","$4,235.43","$1,178.13","$9,336.51",$622.43,$299.38
7122218,2019,141,Sherburne,MEDICARE,4,65 - 74 years,F,182,J44,Other chronic obstructive pulmonary disease,0,"2,792","2,115","$306,328.95","$1,683.12",$317.56,"$275,621.07","$1,514.40",$226.98,"$30,707.88",$168.72,$25.00
7123490,2019,141,Sherburne,MEDICARE,4,65 - 74 years,M,24,T81,"Complications of procedures, not elsewhere classified",0,646,284,"$153,413.59","$6,392.23",$961.63,"$143,521.11","$5,980.04",$766.17,"$9,892.48",$412.18,$26.02
7124882,2019,141,Sherburne,MEDICARE,5,75 years and older,M,11,L73,Other follicular disorders,0,16,132,"$1,119.81",$101.80,$75.92,$942.82,$85.71,$66.96,$176.99,$16.09,$13.55
7129466,2019,143,Sibley,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,11,R00,Abnormalities of heart beat,0,46,117,"$2,046.91",$186.08,$11.88,"$2,031.91",$184.71,$11.88,$15.00,$1.36,$0.00
7132970,2019,143,Sibley,MEDICARE,5,75 years and older,F,24,J90,"Pleural effusion, not elsewhere classified",0,110,249,"$13,567.74",$565.32,$59.32,"$10,552.55",$439.68,$47.37,"$3,015.19",$125.63,$1.83
